Permit Number,Permit Type,Permit Type Definition,Permit Creation Date,Block,Lot,Street Number,Street Number Suffix,Street Name,Street Suffix,Unit,Unit Suffix,Description,Current Status,Current Status Date,Filed Date,Issued Date,Completed Date,First Construction Document Date,Structural Notification,Number of Existing Stories,Number of Proposed Stories,Voluntary Soft-Story Retrofit,Fire Only Permit,Permit Expiration Date,Estimated Cost,Revised Cost,Existing Use,Existing Units,Proposed Use,Proposed Units,Plansets,TIDF Compliance,Existing Construction Type,Existing Construction Type Description,Proposed Construction Type,Proposed Construction Type Description,Site Permit,Supervisor District,Neighborhoods - Analysis Boundaries,Zipcode,Location,Record ID,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods,DELETE - Zip Codes,DELETE - Fire Prevention Districts,DELETE - Supervisor Districts,DELETE - Current Police Districts,DELETE - Supervisorial_Districts_Waterline_data_from_7pkg_wer3,apn,new_units
201803264648,3,additions alterations or repairs,2018-03-26,3594,020,859,,South Van Ness,Av,,,new additional dwelling unit to (e) 3 apt bldg. replacement of (4) windows. garage lvl adu. remodel 2nd & 3rd flr apts. add (2) skylights.,issued,2019-10-07,2018-03-26,2019-10-07,,,,3.0,3.0,,,2020-10-07,100000.0,100000.0,apartments,3.0,apartments,4.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,9.0,Mission,94110.0,"(37.75945109815119, -122.41658132505415)",1501859160684,53.0,3.0,2.0,20.0,28859.0,2.0,7.0,7.0,7.0,3594/020,1.0
201908067977,3,additions alterations or repairs,2019-08-06,7552,024,35,,Hiliritas,Av,,,"vertical addition. add 3/fl master complete interior remodel, reconfigure space, suite & deck & add 1 bedroom, 1 bath on ground floor.",issued,2020-02-27,2019-08-06,2020-02-27,,2020-09-15,Y,2.0,3.0,,,2022-02-27,230000.0,320000.0,1 family dwelling,1.0,2 family dwelling,2.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),Y,8.0,Glen Park,94131.0,"(37.73769545967401, -122.43737661667772)",1562790228488,96.0,9.0,5.0,10.0,63.0,2.0,5.0,4.0,1.0,7552/024,1.0
201907014780,3,additions alterations or repairs,2019-07-01,0188,015,1430,,Leavenworth,St,0.0,,"convert (e) first story storage spaces to (3)(n) one bedroom units for total of 9 units. excavation of approx 426 cubic yard of dirt. upgrade grd flr to type va construction. comply to maher ord# 155-13, route to dph.",filed,2019-07-01,2019-07-01,,,,,4.0,4.0,,,,150000.0,265000.0,apartments,6.0,apartments,9.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,3.0,Nob Hill,94109.0,"(37.79433313846182, -122.41602048726104)",1558245420768,16.0,6.0,3.0,21.0,28858.0,5.0,10.0,1.0,2.0,0188/015,3.0
201908068086,3,additions alterations or repairs,2019-08-06,2608,048,15,,Park Hill,Av,,,remodel & add to (e) single fmy home. enlarge (e) basement for (n) 2nd unit. (n) 4th flr vert addition. hori addition to front & back. update facade & enlarge entry. interior remodel. (n) nfpa 13d fire sprinklers thruout under sep permit. (n) residential elevator for 1 unit under sep permit.,filed,2019-08-06,2019-08-06,,,,Y,3.0,4.0,,,,709962.42,709962.0,1 family dwelling,1.0,2 family dwelling,2.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),Y,8.0,Castro/Upper Market,94117.0,"(37.767871778432536, -122.43897118693837)",1562925139136,112.0,7.0,5.0,5.0,29492.0,15.0,5.0,8.0,1.0,2608/048,1.0
201908088315,3,additions alterations or repairs,2019-08-08,6951,026,231,,Onondaga,Av,,,legalize (1) illegal unit @ ground fl per ordinance #43-14. legalization of the other unit per adu ordinance under separate permit,filed,2019-08-08,2019-08-08,,,,,2.0,2.0,,,,150000.0,,2 family dwelling,2.0,apartments,3.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,11.0,Outer Mission,94112.0,"(37.722715833234766, -122.44206038067657)",1563253215068,80.0,9.0,1.0,28.0,28861.0,9.0,6.0,4.0,8.0,6951/026,1.0
201804126205,3,additions alterations or repairs,2018-04-12,3549,034,359,,South Van Ness,Av,0.0,,"replace (e)parking/storage wih new dwelling units. 1 unit:(600 sq ft) living/kitchen-bed/bath. 2 unit:(803 sq ft) living & kitchen, 2 beds, bath. ** maher: n/a **",approved,2019-07-22,2018-04-12,,,,,4.0,4.0,,,,50000.0,348000.0,apartments,6.0,apartments,8.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,9.0,Mission,94103.0,"(37.767503369036454, -122.41735031818752)",1504079411488,53.0,3.0,2.0,20.0,28853.0,8.0,7.0,7.0,7.0,3549/034,2.0
201804136264,3,additions alterations or repairs,2018-04-13,1248,018,622,,Shrader,St,0.0,,"addition of one (n) unit per ordinance 162-16, (1) bath, (1) kitchen, (2) bedrooms.",issued,2019-05-21,2018-04-13,2019-05-21,,,,3.0,3.0,,,2022-05-05,60000.0,120000.0,apartments,8.0,apartments,9.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,5.0,Haight Ashbury,94117.0,"(37.76901605980043, -122.45149628702816)",1504151410724,25.0,7.0,11.0,3.0,29492.0,15.0,11.0,8.0,10.0,1248/018,1.0
201805017890,3,additions alterations or repairs,2018-05-01,0335,018,677,,Ellis,St,,,add two adu units to the basement level per ord# 162-16. **maher n/a**,issued,2019-05-22,2018-05-01,2019-05-22,,,,4.0,4.0,,,2020-05-16,50000.0,85000.0,apartments,12.0,apartments,14.0,2.0,,3.0,constr type 3,3.0,constr type 3,,6.0,Tenderloin,94109.0,"(37.78408595979513, -122.41722254954227)",150637669887,20.0,5.0,10.0,36.0,28858.0,7.0,9.0,10.0,3.0,0335/018,2.0
201805017848,3,additions alterations or repairs,2018-05-01,1231,020,544,,Clayton,St,,,per ord# 162-16. add two units: 2 one bedroom units each to include a kitchen & bath.,issued,2020-01-16,2018-05-01,2020-01-16,,,,4.0,4.0,,,2021-01-16,150000.0,150000.0,apartments,5.0,apartments,8.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,5.0,Haight Ashbury,94117.0,"(37.77012873121201, -122.4483502072721)",150632193172,25.0,7.0,11.0,3.0,29492.0,15.0,11.0,8.0,10.0,1231/020,3.0
201907236728,3,additions alterations or repairs,2019-07-23,0858,009,246,,Waller,St,,,to legalize existing unit under ordinance 43-14. complies with code enforcement case #2018005864 enf,filed,2019-07-23,2019-07-23,,,,,3.0,3.0,,,,100.0,,2 family dwelling,2.0,apartments,3.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,5.0,Hayes Valley,94102.0,"(37.771744566149, -122.42783940024695)",156099683246,27.0,4.0,11.0,9.0,28852.0,7.0,11.0,6.0,10.0,0858/009,1.0
201704275087,3,additions alterations or repairs,2017-04-27,3092,059,427,A,Joost,Av,,,"to correct items in nov 201650053 per unit legalization ordinance #43-14, legalizing an (e) ground floor unit, work comprises legalize existing kitchen and door to an existing space permitted by bpa #200110039853. convert playroom to bedroom.",complete,2018-07-17,2017-04-27,2018-04-30,2018-07-17,,,2.0,2.0,,,2019-04-25,4500.0,18000.0,1 family dwelling,1.0,2 family dwelling,2.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,7.0,West of Twin Peaks,94127.0,"(37.732110882151694, -122.44496987064811)",1506253511343,95.0,9.0,8.0,41.0,59.0,9.0,4.0,4.0,5.0,3092/059,1.0
201705166754,3,additions alterations or repairs,2017-05-16,1081,008,1301,,Baker,St,,,"add unit per ordinance no. 162-16. add 1 dwelling unit# 7 on 1st floor (vacant space) with 6 bedrooms, 5 full bathrooms, storage room, kitchen & nook per plan. n/a for maher ordinance no.155-13. fire alarm and sprinkler deferred.",complete,2020-01-10,2017-05-16,2018-04-30,2020-01-10,,,4.0,4.0,,,2019-04-25,55000.0,90000.0,apartments,6.0,apartments,7.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,2.0,Presidio Heights,94115.0,"(37.78306851324728, -122.44306784332522)",1506196511342,103.0,8.0,6.0,31.0,29490.0,15.0,1.0,9.0,11.0,1081/008,1.0
201705267795,3,additions alterations or repairs,2017-05-26,1187,003A,647,A,Masonic,Av,,,"add unit per ord #162-16. add unit on 1st fl, add (2) bedrooms, (1) bathroom, (1) living room, (1) kitchen.",issued,2019-07-24,2017-05-26,2019-07-24,,,,3.0,3.0,,,2020-07-24,40000.0,60000.0,2 family dwelling,2.0,apartments,3.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),Y,5.0,Lone Mountain/USF,94117.0,"(37.77509221703713, -122.44666374926886)",1561057515693,24.0,7.0,11.0,18.0,29492.0,15.0,11.0,8.0,10.0,1187/003A,1.0
201804307714,3,additions alterations or repairs,2018-04-30,1635,022,676,,10th,Av,,,"addition of dwelling unit per ord# 162-16. construct two bedrooms, one bathroom & one kitchen. all work @ ground fl.",filed,2018-04-30,2018-04-30,,,,,3.0,3.0,,,,54000.0,84500.0,2 family dwelling,2.0,apartments,3.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,1.0,Inner Richmond,94118.0,"(37.775676078984155, -122.46786070517412)",1506134497203,5.0,8.0,4.0,11.0,54.0,11.0,2.0,9.0,9.0,1635/022,1.0
201804277689,3,additions alterations or repairs,2018-04-27,1918,032,1662,,26th,Av,,,"legalize lower level unit. to comply with nov #201791292, nov #201795331 & nov #201790771",filed,2018-04-27,2018-04-27,,,,,2.0,2.0,,,,20000.0,,1 family dwelling,1.0,2 family dwelling,2.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,4.0,Sunset/Parkside,94122.0,"(37.756486092304954, -122.48382354481669)",1506106120397,39.0,10.0,7.0,35.0,56.0,1.0,3.0,5.0,4.0,1918/032,1.0
201711143924,3,additions alterations or repairs,2017-11-14,5527,034,54,,Mullen,Av,,,legalize as-built unit on 1st floor per unit legalization ordinance# 43-14. one studio & one bath on 1st floor per plan.,complete,2019-08-13,2017-11-14,2018-04-27,2019-08-13,,,2.0,2.0,,,2019-04-22,1.0,39984.0,1 family dwelling,1.0,1 family dwelling,2.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,9.0,Bernal Heights,94110.0,"(37.746208383891194, -122.40965007922198)",1506089511339,60.0,9.0,2.0,2.0,28859.0,2.0,7.0,4.0,7.0,5527/034,1.0
201907246814,3,additions alterations or repairs,2019-07-24,1677,011C,895,,34th,Av,,,add 2 adus on the 1st fl per ordinance #162-16. replace 2 (e) garage door w/ wood trim & aluminum clad windows on fulton st facade and 1 new window on 34th st facade. new landscaping/permeability improvements in required front setback.,issued,2020-07-22,2019-07-24,2020-07-22,,,,4.0,4.0,,,2021-07-22,90000.0,130000.0,apartments,5.0,apartments,7.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,1.0,Outer Richmond,94121.0,"(37.77226637288917, -122.49412662365039)",1561136244036,8.0,8.0,4.0,29.0,55.0,11.0,2.0,9.0,9.0,1677/011C,2.0
201907246814,3,additions alterations or repairs,2019-07-24,1677,011C,897,,34th,Av,,,add 2 adus on the 1st fl per ordinance #162-16. replace 2 (e) garage door w/ wood trim & aluminum clad windows on fulton st facade and 1 new window on 34th st facade. new landscaping/permeability improvements in required front setback.,issued,2020-07-22,2019-07-24,2020-07-22,,,,4.0,4.0,,,2021-07-22,90000.0,130000.0,apartments,5.0,apartments,7.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,1.0,Outer Richmond,94121.0,"(37.77226637288917, -122.49412662365039)",1561137260627,8.0,8.0,4.0,29.0,55.0,11.0,2.0,9.0,9.0,1677/011C,2.0
201804277608,3,additions alterations or repairs,2018-04-27,0331,001A,229,,Ellis,St,,,fifty five group housing rooms are proposed along with the addition of a new 5th floor.,issued,2019-02-26,2018-05-04,2019-02-26,,,Y,4.0,5.0,,,2023-02-05,3000000.0,6251348.0,apartments,4.0,apartments,55.0,2.0,,3.0,constr type 3,3.0,constr type 3,,6.0,Tenderloin,94102.0,"(37.78501273234029, -122.40994765913298)",1506003448714,20.0,5.0,10.0,36.0,28852.0,14.0,9.0,10.0,3.0,0331/001A,51.0
201804277580,3,additions alterations or repairs,2018-04-27,6941,032,442,,Holloway,Av,,,"legalization of dwelling units (adu) at 1st flr per ord 43-14. planning code section 207.3. new unit includes bdrms, bathroom & kitchen. comply with nov 201611926.",filed,2018-04-27,2018-04-27,,,,,3.0,3.0,,,,20000.0,94179.0,apartments,3.0,apartments,4.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,7.0,Oceanview/Merced/Ingleside,94112.0,"(37.72206048418016, -122.45793077098322)",1505962214750,64.0,10.0,8.0,24.0,28861.0,9.0,4.0,5.0,5.0,6941/032,1.0
201804277571,3,additions alterations or repairs,2018-04-27,1378,004,129,,18th,Av,0.0,,"convert grd fl storage & garage area to one 2-bedrm adu per ordinance 162-16. (n) conditioned area 947sf. soft story under pa#201803123403. 1 kitchens, two baths, one car garage to remain. change wins & doors @ grd fl. not visible from street. add bike parking as reqd. insolate thruou mep upgrade.",issued,2019-07-02,2018-04-27,2019-07-02,,2019-12-20,,3.0,3.0,,,2020-12-20,90000.0,180000.0,apartments,6.0,apartments,7.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),Y,1.0,Outer Richmond,94121.0,"(37.785516545602135, -122.47793249059634)",1505944411038,2.0,8.0,4.0,29.0,55.0,11.0,2.0,9.0,9.0,1378/004,1.0
201907246824,3,additions alterations or repairs,2019-07-24,1532,020,486,,Funston,Av,,,"convert(1)(e)garage/storage 1st fl to(3)dwelling units. unit #001:(1)kitchen,(1)3-fixture bath,(1)office, living rm, sleeping area. unit #002:(1)kitchen,(1)3-fixture bath,(1)office, living/dining,(2)bed. unit #003:(1)kitchen,(1)3-fixture bath,(1)office, living/dining,(1)bed. covert storage to laundr",issued,2020-09-16,2019-07-24,2020-09-16,,,,4.0,4.0,,,2021-09-17,200000.0,290000.0,apartments,12.0,apartments,15.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,1.0,Inner Richmond,94118.0,"(37.77908444687592, -122.4713323460434)",1561150243129,5.0,8.0,4.0,11.0,54.0,11.0,2.0,9.0,9.0,1532/020,3.0
201804267535,3,additions alterations or repairs,2018-04-26,2877,015,15,,Merced,Av,,,addition of dwelling unit per ord no 162-16. no exterior changes. comply with planning complaints #2017-014858 enf & #2018-002800 enf.,filed,2018-04-26,2018-04-26,,,,,2.0,2.0,,,,3000.0,,1 family dwelling,1.0,2 family dwelling,2.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,7.0,West of Twin Peaks,94127.0,"(37.746175424488555, -122.45891995743015)",1505903146335,49.0,10.0,8.0,41.0,59.0,1.0,4.0,5.0,5.0,2877/015,1.0
201804267490,3,additions alterations or repairs,2018-04-26,0091,022,2016,,Taylor,St,,,convert storage space to 3 new adu's per ord# 162-16 for a total of 9 units. entire ground fl to be sprinkled at new units. entire ground floor  assembly to be upgraded to an 1-hour rated assembly at new units.,approved,2019-11-06,2018-04-26,,,,,3.0,3.0,,,,95000.0,270000.0,apartments,6.0,apartments,9.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,3.0,Russian Hill,94133.0,"(37.80108998964366, -122.41413216795046)",1505831231220,107.0,6.0,3.0,32.0,308.0,3.0,10.0,1.0,2.0,0091/022,3.0
201710161363,3,additions alterations or repairs,2017-10-16,1902,006,1690,,42nd,Av,,,"addition of dwelling unit at ground flr per ordinance no. 95-17. new unit to be one bedroom, one bathroom with laundry in unit. at existing second flr, convert linen closet to laundry closet.",issued,2018-04-26,2017-10-16,2018-04-26,,,,2.0,2.0,,,2021-04-10,75000.0,150000.0,1 family dwelling,1.0,2 family dwelling,2.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),Y,4.0,Sunset/Parkside,94122.0,"(37.75526956634066, -122.50097928529075)",1505810511334,39.0,10.0,7.0,35.0,56.0,1.0,3.0,5.0,4.0,1902/006,1.0
201807063872,3,additions alterations or repairs,2018-07-06,3581,047,25,,Ford,St,,,add second studio unit to single-family residence . rearward expansion of building.,filed,2018-07-06,2018-07-06,,,,Y,3.0,3.0,,,,500000.0,,1 family dwelling,1.0,2 family dwelling,2.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),Y,8.0,Castro/Upper Market,94114.0,"(37.761673838898375, -122.43124341823471)",1514722159869,38.0,3.0,5.0,5.0,28862.0,15.0,5.0,7.0,1.0,3581/047,1.0
201805088476,3,additions alterations or repairs,2018-05-08,5900,019,22,,West View,Av,,,"comply w/ complant# 201632091/201626494/201776192. unit addition per adu ord# 95-17, legalization of unit installed w/o permit. legalize kitchen , bed rm, family rm and bath rm @ ground fl. new deck at rear of building.",filed,2018-05-08,2018-05-08,,,,,2.0,2.0,,,,42000.0,,1 family dwelling,1.0,2 family dwelling,2.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,9.0,Portola,94134.0,"(37.73091592634205, -122.41872867592589)",1507216190856,92.0,2.0,2.0,25.0,309.0,9.0,7.0,3.0,7.0,5900/019,1.0
201805078430,3,additions alterations or repairs,2018-05-07,1856,016,1577,,10th,Av,,,unit legalization ord 43-14. legalize existing unwarrented unit at ground floor.,filed,2018-05-07,2018-05-07,,,,,2.0,3.0,,,,19000.0,,2 family dwelling,2.0,apartments,3.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,7.0,Inner Sunset,94122.0,"(37.75887212958082, -122.46735480271731)",1507152117403,109.0,10.0,8.0,14.0,56.0,1.0,4.0,5.0,5.0,1856/016,1.0
201805078368,3,additions alterations or repairs,2018-05-07,6414,034,1276,,Geneva,Av,,,response to nov# 199707989 legalization of adu unit @ ground fl per ord# 43-14. all other work & nov under pa# 201805048284.,complete,2020-12-15,2018-05-07,2018-11-16,2020-12-15,,,2.0,2.0,,,2019-11-11,30000.0,80000.0,1 family dwelling,1.0,2 family dwelling,2.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,11.0,Excelsior,94112.0,"(37.71339629704823, -122.4350660670478)",1507056202586,58.0,9.0,1.0,7.0,28861.0,9.0,6.0,4.0,8.0,6414/034,1.0
201708175151,3,additions alterations or repairs,2017-08-17,1529,047,5133,A,Geary,Bl,,,"comply with nov. #201759371. add (2) residential units to (e) commercial spaces. add stair enclosure, lightwell, roof decks & fire escape ladders. ref bpa #2016-0923-8672.",issued,2019-07-23,2017-08-17,2019-07-23,,2020-12-18,Y,2.0,2.0,,,2020-07-23,1.0,221746.0,office,0.0,2 family dwelling,2.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),Y,1.0,Outer Richmond,94118.0,"(37.78024314953655, -122.47461004733817)",1560860515687,5.0,8.0,4.0,29.0,54.0,11.0,2.0,9.0,9.0,1529/047,2.0
201907236673,3,additions alterations or repairs,2019-07-23,2635,046,480,,Warren,Dr,,,revise approved adu permit #201708255917. adding 4 units to original permit. provde 13 adu's within existing envelope per ordinance 162-16.,issued,2020-04-27,2019-07-23,2020-04-27,,,,4.0,4.0,,,2021-04-27,150000.0,300000.0,apartments,99.0,apartments,112.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,7.0,Inner Sunset,94131.0,"(37.75852019810104, -122.46237201678133)",1560927245688,111.0,7.0,8.0,14.0,63.0,1.0,4.0,8.0,5.0,2635/046,13.0
201707192337,3,additions alterations or repairs,2017-07-19,7266,003,121,,Riverton,Dr,,,"unit legalization per ordinance# 43-14 @ 1st floor. 2 bedrooms, 1 bath, 1 kitchen & living room.",complete,2018-06-07,2017-07-19,2018-04-26,2018-06-07,,,2.0,2.0,,,2019-04-21,5000.0,27000.0,1 family dwelling,1.0,2 family dwelling,2.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,7.0,Sunset/Parkside,94132.0,"(37.73185008471742, -122.48739634330653)",1505759511332,62.0,10.0,8.0,35.0,64.0,1.0,4.0,5.0,5.0,7266/003,1.0
201708316545,3,additions alterations or repairs,2017-08-31,7117,044,227,A,Randolph,St,,,"comply with complaint #201794301 ord.162-16-adu of dwelling unit installed without permit. to legalize existing kitchen, all work at ground floor. provide second exit for second floor.",complete,2018-09-04,2017-08-31,2018-05-04,2018-09-04,,,2.0,2.0,,,2019-04-29,20000.0,20000.0,1 family dwelling,1.0,2 family dwelling,2.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,11.0,Oceanview/Merced/Ingleside,94132.0,"(37.714071767388006, -122.46489101981655)",1506799511373,65.0,10.0,1.0,24.0,64.0,9.0,6.0,5.0,8.0,7117/044,1.0
201805038157,3,additions alterations or repairs,2018-05-03,1000,026,3099,,Washington,St,,,"add units per ord# 162-16. convert (e) garage space to (5) (n) dwelling units, within (e) envelope. (n) kitchens, baths & entry doors. (n) front windows. (n) plumbing and electrical. (n) dishwashers. (n) washer-dryers. renovation of (e) unit no. 26",issued,2020-06-12,2018-05-03,2020-06-12,,,,4.0,4.0,,,2022-06-12,500000.0,820000.0,apartments,25.0,apartments,30.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,2.0,Pacific Heights,94115.0,"(37.79020413171016, -122.4439676664366)",1506745238575,102.0,8.0,6.0,30.0,29490.0,13.0,1.0,9.0,11.0,1000/026,5.0
201805038149,3,additions alterations or repairs,2018-05-03,0496,016A,1555,,Chestnut,St,,,"addition of 3 (n) adu units per ord# 162-16. convert (e) garage space to (n) dwelling units within (e) envelope, (n) kitchens, bedrms, baths structural, plumbing & electrical. add dishwashers & washer/dryers. fire alarm & sprinkler under separate permit.",issued,2020-01-15,2018-05-03,2020-01-15,,,,4.0,4.0,,,2022-01-15,700000.0,700000.0,apartments,12.0,apartments,15.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,2.0,Marina,94123.0,"(37.80147025531888, -122.42885176904525)",1506734234604,17.0,4.0,6.0,13.0,57.0,13.0,1.0,6.0,11.0,0496/016A,3.0
201805038088,3,additions alterations or repairs,2018-05-03,1601,020,750,,44th,Av,,,"renovate & expand existing lower level of dwelling as follows: renovate 436 sq.ft of existing, convert 95 sq.ft of garage to dwelling, add 274 sq ft.  project adds 129 sq ft deck on upper level, replace existing failing side yard stair. add second dwelling unit.",issued,2020-11-12,2018-05-03,2020-11-12,,,Y,2.0,2.0,,,2021-11-12,121000.0,145000.0,1 family dwelling,1.0,2 family dwelling,2.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),Y,1.0,Outer Richmond,94121.0,"(37.77439074596062, -122.50441556117701)",1506662106231,8.0,8.0,4.0,29.0,55.0,11.0,2.0,9.0,9.0,1601/020,1.0
201805028044,3,additions alterations or repairs,2018-05-02,6539,010,4236,,25th,St,,,existing unocuppied space at the ground level shall be converted to an accessory dwelling unit per add units ordinance no. 162-16.,filed,2018-05-02,2018-05-02,,,,,3.0,3.0,,,,42500.0,,apartments,12.0,apartments,13.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,8.0,Noe Valley,94114.0,"(37.749884840811, -122.43485195479958)",1506607276356,84.0,3.0,5.0,22.0,28862.0,2.0,5.0,7.0,1.0,6539/010,1.0
201804206938,3,additions alterations or repairs,2018-04-20,1161,016,2545,,Turk,Bl,,,"legalization of dwelling unit @ gr fl per ord# 43-14. includes: legalize kitchen & remodel bathroom, convert (e) den to be a studio unit.",approved,2019-03-15,2018-04-20,,,,,3.0,3.0,,,,25000.0,25000.0,2 family dwelling,2.0,apartments,3.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,1.0,Lone Mountain/USF,94118.0,"(37.778058624418186, -122.4495746661083)",150658791016,12.0,7.0,4.0,18.0,54.0,15.0,2.0,9.0,9.0,1161/016,1.0
201805028002,3,additions alterations or repairs,2018-05-02,0524,009,2407,,Larkin,St,,,addition of (2)(n) dwelling units & expansion of (e) garage. ord #162-16. soft story under separate permit.,issued,2020-12-01,2018-05-02,2020-12-01,,,,4.0,4.0,,,2022-12-01,150000.0,350000.0,apartments,7.0,apartments,9.0,2.0,,5.0,wood frame (5),5.0,wood frame (5),,2.0,Russian Hill,94109.0,"(37.80001343312394, -122.42119921657867)",1506549267001,107.0,4.0,6.0,32.0,28858.0,13.0,1.0,6.0,11.0,0524/009,2.0
